seed,env_init,schedule,observer,converged,attractor,time_to_sync,sym_var_final,misID_snap,misID_half,misID_post,nll_half,brier_half,switch_rate,acf1,acf2,acf5,mis_acf1,turning_rate,period2_score,spec_peak_freq,spec_peak_share,final_S_A,final_S_B,final_S_C
82,5_2_6,seq_ABC,static,1,S=0,43,0.000000,0.706667,0.706667,0.619048,1.746559,1.052860,0.340136,0.775722,0.700417,0.485543,0.119806,0.118056,0.118056,0.020000,0.464162,0,0,0
83,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.713333,0.586667,,1.852845,0.767646,0.557823,0.689786,0.466533,0.232149,0.205141,0.187500,0.187500,0.046667,0.348864,4,4,5
84,5_2_6,seq_ABC,static,1,S=0,47,0.000000,0.606667,0.680000,0.444444,1.909022,0.943109,0.156463,0.574583,0.632405,0.290730,0.351999,0.048611,0.034722,0.040000,0.135780,0,0,0
85,5_2_6,seq_ABC,static,1,S=0,29,0.000000,0.480000,0.306667,0.301587,0.632334,0.427114,0.176871,0.607560,0.618570,0.487893,0.374794,0.076389,0.069444,0.020000,0.194872,0,0,0
86,5_2_6,seq_ABC,static,1,S=0,42,0.000000,0.253333,0.080000,0.000000,0.216906,0.120750,0.176871,0.540940,0.506579,0.056835,0.515692,0.076389,0.062500,0.046667,0.148154,0,0,0
87,5_2_6,seq_ABC,static,1,S=0,38,0.000000,0.560000,0.493333,0.583333,0.863777,0.598152,0.217687,0.635111,0.581201,0.366547,0.308262,0.090278,0.083333,0.026667,0.203503,0,0,0
88,5_2_6,seq_ABC,static,1,S=0,14,0.000000,0.453333,0.333333,0.361111,0.635788,0.441842,0.176871,0.762215,0.520752,0.346892,0.620163,0.048611,0.048611,0.040000,0.301503,0,0,0
89,5_2_6,seq_ABC,static,0,no_conv,,0.888889,0.566667,0.546667,,1.367041,0.723154,0.571429,0.330633,0.153343,0.157710,0.060447,0.277778,0.263889,0.093333,0.222723,3,3,1
90,5_2_6,seq_ABC,static,1,S=0,47,0.000000,0.560000,0.506667,0.333333,1.222780,0.687276,0.224490,0.674656,0.554831,0.281851,0.442123,0.062500,0.055556,0.020000,0.218696,0,0,0
91,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.606667,0.573333,,2.140204,0.895057,0.619048,0.431155,0.259587,0.161591,0.147203,0.312500,0.305556,0.033333,0.248388,2,1,2
92,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.600000,0.680000,,3.132846,0.974652,0.632653,0.408276,0.356020,0.088204,0.125129,0.354167,0.347222,0.033333,0.251447,2,2,1
93,5_2_6,seq_ABC,static,1,S=0,17,0.000000,0.266667,0.026667,0.080808,0.142124,0.063461,0.163265,0.682554,0.553533,0.455776,0.631017,0.062500,0.062500,0.020000,0.220384,0,0,0
94,5_2_6,seq_ABC,static,0,no_conv,,0.666667,0.686667,0.746667,,5.836140,1.219602,0.680272,0.634948,0.498600,0.391057,0.207937,0.354167,0.347222,0.026667,0.343595,5,6,7
95,5_2_6,seq_ABC,static,1,S=0,39,0.000000,0.220000,0.053333,0.000000,0.121958,0.061712,0.095238,0.804112,0.679257,0.119537,0.460782,0.020833,0.020833,0.053333,0.120338,0,0,0
96,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.713333,0.840000,,4.170677,1.326533,0.591837,0.563204,0.503839,0.393077,-0.014680,0.277778,0.263889,0.033333,0.328190,0,1,0
97,5_2_6,seq_ABC,static,1,S=0,42,0.000000,0.426667,0.226667,0.000000,0.518804,0.307892,0.197279,0.712169,0.474299,0.286718,0.522648,0.083333,0.083333,0.033333,0.187778,0,0,0
98,5_2_6,seq_ABC,static,0,no_conv,,0.888889,0.673333,0.533333,,2.306312,0.816061,0.557823,0.700850,0.542486,0.310163,0.241460,0.222222,0.215278,0.026667,0.302384,3,3,1
99,5_2_6,seq_ABC,static,1,S=0,30,0.000000,0.480000,0.226667,0.166667,0.506552,0.306700,0.258503,0.667465,0.472408,0.488657,0.435674,0.125000,0.118056,0.073333,0.268961,0,0,0
100,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.640000,0.626667,,3.415269,1.045095,0.605442,0.736730,0.489457,0.429157,0.031176,0.201389,0.194444,0.020000,0.427321,7,6,6
101,5_2_6,seq_ABC,static,1,S=0,25,0.000000,0.246667,0.000000,0.000000,0.044928,0.010339,0.163265,0.599966,0.411466,0.204339,0.596317,0.062500,0.062500,0.026667,0.193596,0,0,0
102,5_2_6,seq_ABC,static,1,S=0,38,0.000000,0.206667,0.146667,0.083333,0.324074,0.194615,0.095238,0.802248,0.570662,0.037235,0.297420,0.020833,0.020833,0.020000,0.125602,0,0,0
103,5_2_6,seq_ABC,static,1,S=0,34,0.000000,0.600000,0.400000,0.354167,0.990249,0.614946,0.292517,0.801013,0.751781,0.616223,0.362460,0.111111,0.097222,0.020000,0.408126,0,0,0
104,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.760000,0.746667,,3.888505,1.117198,0.503401,0.863765,0.716925,0.371611,0.135448,0.152778,0.145833,0.046667,0.478208,7,8,7
105,5_2_6,seq_ABC,static,1,S=0,34,0.000000,0.326667,0.040000,0.000000,0.214142,0.107587,0.210884,0.719097,0.718203,0.405075,0.505211,0.090278,0.076389,0.026667,0.301760,0,0,0
106,5_2_6,seq_ABC,static,1,S=0,32,0.000000,0.353333,0.093333,0.000000,0.236421,0.131052,0.183673,0.852696,0.740660,0.586672,0.565489,0.062500,0.062500,0.020000,0.244417,0,0,0
107,5_2_6,seq_ABC,static,1,S=0,41,0.000000,0.613333,0.480000,0.222222,0.970962,0.573053,0.394558,0.617750,0.552920,0.389625,0.306373,0.166667,0.152778,0.026667,0.288292,0,0,0
108,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.733333,0.560000,,2.118724,0.775932,0.619048,0.782170,0.703184,0.264674,0.283988,0.263889,0.256944,0.020000,0.421885,3,4,3
109,5_2_6,seq_ABC,static,1,S=0,37,0.000000,0.513333,0.333333,0.333333,0.876043,0.550348,0.251701,0.694648,0.724366,0.480722,0.285779,0.131944,0.125000,0.020000,0.286610,0,0,0
110,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.720000,0.720000,,3.790425,1.106456,0.591837,0.656673,0.503755,0.127340,0.227522,0.236111,0.222222,0.053333,0.385503,1,0,0
111,5_2_6,seq_ABC,static,1,S=0,36,0.000000,0.413333,0.306667,0.190476,0.538897,0.369750,0.210884,0.756177,0.707966,0.466697,0.505701,0.076389,0.069444,0.020000,0.271467,0,0,0
112,5_2_6,seq_ABC,static,1,other_conv,49,0.000000,0.693333,0.640000,1.000000,4.003711,1.037378,0.557823,0.681806,0.565919,0.364178,0.275725,0.243056,0.229167,0.040000,0.346873,1,1,1
113,5_2_6,seq_ABC,static,1,S=0,35,0.000000,0.246667,0.146667,0.088889,0.302512,0.191190,0.122449,0.712334,0.646881,0.151121,0.512823,0.041667,0.041667,0.020000,0.115025,0,0,0
114,5_2_6,seq_ABC,static,1,S=0,42,0.000000,0.253333,0.026667,0.000000,0.144138,0.057474,0.136054,0.675850,0.748110,0.429599,0.307710,0.055556,0.048611,0.020000,0.151685,0,0,0
115,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.620000,0.573333,,2.393227,0.828090,0.455782,0.579999,0.473067,0.578656,0.029605,0.201389,0.194444,0.020000,0.289954,1,0,0
116,5_2_6,seq_ABC,static,1,S=0,44,0.000000,0.746667,0.666667,0.444444,1.196386,0.734432,0.394558,0.636564,0.579456,0.556455,0.184607,0.173611,0.166667,0.020000,0.287221,0,0,0
117,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.653333,0.546667,,2.229258,0.852573,0.619048,0.259361,0.105931,0.137942,0.063117,0.319444,0.305556,0.080000,0.203306,2,3,3
118,5_2_6,seq_ABC,static,0,no_conv,,0.666667,0.520000,0.520000,,4.410787,0.886200,0.503401,0.509397,0.457461,0.324931,0.140270,0.236111,0.236111,0.053333,0.301949,3,2,1
119,5_2_6,seq_ABC,static,1,S=0,38,0.000000,0.546667,0.293333,0.166667,0.477535,0.331883,0.251701,0.627392,0.626743,0.368796,0.446915,0.097222,0.090278,0.040000,0.340940,0,0,0
120,5_2_6,seq_ABC,static,1,S=0,25,0.000000,0.686667,0.640000,0.640000,1.892271,1.011202,0.176871,0.657038,0.720647,0.159006,0.208494,0.076389,0.055556,0.026667,0.183816,0,0,0
121,5_2_6,seq_ABC,static,1,S=0,49,0.000000,0.673333,0.546667,0.333333,1.199877,0.702647,0.469388,0.737944,0.605930,0.216821,0.259321,0.180556,0.173611,0.020000,0.339318,0,0,0
122,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.600000,0.466667,,3.037518,0.756316,0.530612,0.527096,0.391030,0.115656,0.202978,0.201389,0.194444,0.020000,0.279290,3,3,2
123,5_2_6,seq_ABC,static,1,S=0,45,0.000000,0.633333,0.506667,0.333333,1.338595,0.715717,0.340136,0.793920,0.726780,0.517082,0.494880,0.118056,0.104167,0.046667,0.424273,0,0,0
124,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.693333,0.653333,,3.885211,0.926897,0.639456,0.603515,0.389407,0.266085,0.169171,0.250000,0.243056,0.040000,0.342445,3,2,2
125,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.713333,0.773333,,4.997443,1.186512,0.639456,0.709182,0.609544,0.448767,0.138844,0.284722,0.270833,0.020000,0.448499,1,0,1
126,5_2_6,seq_ABC,static,1,S=0,14,0.000000,0.300000,0.013333,0.157407,0.203563,0.089170,0.190476,0.719797,0.698586,0.509600,0.597499,0.076389,0.069444,0.020000,0.334564,0,0,0
127,5_2_6,seq_ABC,static,0,no_conv,,2.000000,0.713333,0.653333,,4.896640,1.062648,0.598639,0.779696,0.626866,0.461437,0.183491,0.263889,0.250000,0.026667,0.426213,8,8,5
128,5_2_6,seq_ABC,static,1,S=0,47,0.000000,0.773333,0.813333,0.666667,2.690987,1.218590,0.448980,0.511190,0.336457,0.250565,0.043868,0.187500,0.180556,0.040000,0.232954,0,0,0
129,5_2_6,seq_ABC,static,0,no_conv,,0.666667,0.773333,0.866667,,4.430648,1.540511,0.482993,0.636909,0.567827,0.278718,0.148718,0.222222,0.208333,0.040000,0.378106,1,0,2
130,5_2_6,seq_ABC,static,0,no_conv,,0.888889,0.706667,0.893333,,6.638628,1.376262,0.435374,0.789764,0.753429,0.665661,0.335780,0.215278,0.201389,0.020000,0.659811,0,0,2
131,5_2_6,seq_ABC,static,1,S=0,33,0.000000,0.573333,0.506667,0.450980,1.744590,0.846394,0.176871,0.595080,0.406267,0.190205,0.485005,0.062500,0.055556,0.033333,0.216525,0,0,0
132,5_2_6,seq_ABC,static,1,S=0,33,0.000000,0.146667,0.013333,0.000000,0.087086,0.028100,0.136054,0.836536,0.752864,0.463576,0.614033,0.048611,0.041667,0.020000,0.218184,0,0,0
133,5_2_6,seq_ABC,static,0,no_conv,,0.666667,0.680000,0.666667,,3.447132,1.002147,0.666667,0.655267,0.492660,0.255169,0.108772,0.291667,0.277778,0.033333,0.475507,1,0,2
134,5_2_6,seq_ABC,static,1,S=0,9,0.000000,0.500000,0.386667,0.487805,0.793878,0.522836,0.149660,0.826828,0.818662,0.682667,0.400529,0.076389,0.069444,0.020000,0.249255,0,0,0
135,5_2_6,seq_ABC,static,1,S=0,21,0.000000,0.340000,0.306667,0.287356,0.538998,0.398189,0.095238,0.701398,0.367765,0.777872,0.669700,0.020833,0.020833,0.020000,0.123889,0,0,0
136,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.740000,0.653333,,2.109083,1.007904,0.503401,0.678652,0.528117,0.447329,0.155476,0.208333,0.201389,0.020000,0.317878,1,0,0
137,5_2_6,seq_ABC,static,1,S=0,46,0.000000,0.613333,0.506667,0.666667,1.194846,0.715991,0.312925,0.668257,0.562577,0.318084,0.396545,0.125000,0.118056,0.026667,0.278277,0,0,0
138,5_2_6,seq_ABC,static,1,S=0,28,0.000000,0.553333,0.346667,0.303030,0.858587,0.480925,0.238095,0.655720,0.572744,0.298472,0.456291,0.111111,0.097222,0.026667,0.213699,0,0,0
139,5_2_6,seq_ABC,static,1,S=0,27,0.000000,0.346667,0.093333,0.057971,0.192821,0.130815,0.190476,0.796592,0.629660,0.405126,0.518322,0.034722,0.020833,0.020000,0.259414,0,0,0
140,5_2_6,seq_ABC,static,1,S=0,37,0.000000,0.573333,0.466667,0.538462,0.923467,0.622681,0.217687,0.684860,0.569346,0.410041,0.192848,0.083333,0.076389,0.020000,0.334171,0,0,0
141,5_2_6,seq_ABC,static,1,S=0,46,0.000000,0.726667,0.760000,0.833333,3.130911,1.117586,0.530612,0.752463,0.653570,0.564633,0.005685,0.222222,0.222222,0.033333,0.441936,0,0,0
142,5_2_6,seq_ABC,static,1,S=8,35,0.000000,0.513333,0.360000,0.377778,1.223001,0.581952,0.272109,0.891277,0.818818,0.581815,0.544002,0.083333,0.076389,0.020000,0.323142,8,8,8
143,5_2_6,seq_ABC,static,1,S=0,47,0.000000,0.766667,0.760000,0.888889,3.054651,1.130310,0.482993,0.586260,0.569159,0.488223,0.161741,0.236111,0.222222,0.093333,0.362916,0,0,0
144,5_2_6,seq_ABC,static,1,S=0,49,0.000000,0.706667,0.613333,0.333333,3.182993,0.834434,0.435374,0.803531,0.721717,0.480759,0.282062,0.180556,0.173611,0.033333,0.527601,0,0,0
145,5_2_6,seq_ABC,static,1,S=0,48,0.000000,0.553333,0.480000,0.333333,1.112359,0.594266,0.292517,0.733021,0.611407,0.488397,0.320856,0.104167,0.104167,0.020000,0.263332,0,0,0
146,5_2_6,seq_ABC,static,1,S=0,20,0.000000,0.326667,0.026667,0.066667,0.148283,0.069161,0.204082,0.789998,0.734050,0.257933,0.531720,0.062500,0.055556,0.020000,0.214365,0,0,0
147,5_2_6,seq_ABC,static,1,S=0,15,0.000000,0.226667,0.000000,0.009524,0.041707,0.013916,0.156463,0.765310,0.539068,0.764561,0.702174,0.041667,0.034722,0.020000,0.275833,0,0,0
148,5_2_6,seq_ABC,static,1,S=0,33,0.000000,0.520000,0.400000,0.352941,0.968053,0.530558,0.258503,0.644879,0.759620,0.453792,0.384325,0.138889,0.118056,0.020000,0.278095,0,0,0
149,5_2_6,seq_ABC,static,1,S=0,28,0.000000,0.713333,0.626667,0.621212,1.165574,0.727716,0.272109,0.565743,0.504309,0.255229,0.331817,0.118056,0.111111,0.033333,0.196918,0,0,0
150,5_2_6,seq_ABC,static,1,S=0,45,0.000000,0.653333,0.586667,0.666667,1.903700,0.874925,0.387755,0.797451,0.695340,0.589390,0.269422,0.118056,0.104167,0.020000,0.440164,0,0,0
151,5_2_6,seq_ABC,static,0,no_conv,,0.666667,0.686667,0.640000,,2.942143,1.060739,0.503401,0.632894,0.517602,0.194794,0.185382,0.208333,0.194444,0.026667,0.318931,2,0,1
152,5_2_6,seq_ABC,static,1,S=0,26,0.000000,0.520000,0.413333,0.416667,0.843248,0.513377,0.292517,0.689623,0.701982,0.541169,0.304055,0.152778,0.145833,0.020000,0.378684,0,0,0
153,5_2_6,seq_ABC,static,1,S=0,11,0.000000,0.413333,0.280000,0.333333,0.462809,0.334193,0.088435,0.901297,0.825946,0.726054,0.549918,0.034722,0.027778,0.020000,0.191753,0,0,0
154,5_2_6,seq_ABC,static,1,S=0,39,0.000000,0.706667,0.626667,0.515152,2.520010,0.910713,0.414966,0.771603,0.687763,0.479060,0.283093,0.152778,0.145833,0.026667,0.505081,0,0,0
155,5_2_6,seq_ABC,static,1,S=0,28,0.000000,0.340000,0.013333,0.000000,0.084717,0.034252,0.217687,0.651250,0.487885,0.398995,0.671621,0.062500,0.055556,0.060000,0.266348,0,0,0
156,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.653333,0.640000,,4.064902,1.029170,0.673469,0.791858,0.715617,0.696770,0.213171,0.354167,0.340278,0.020000,0.517690,7,8,7
157,5_2_6,seq_ABC,static,1,S=0,45,0.000000,0.673333,0.666667,0.533333,1.831203,1.001273,0.292517,0.774274,0.817040,0.688599,0.065293,0.159722,0.145833,0.020000,0.463923,0,0,0
158,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.646667,0.600000,,2.737090,1.092885,0.564626,0.354876,0.274827,0.005443,0.047376,0.284722,0.270833,0.046667,0.187802,2,2,3
159,5_2_6,seq_ABC,static,1,S=0,49,0.000000,0.813333,0.760000,1.000000,3.126127,1.002946,0.537415,0.682916,0.630834,0.310328,0.106696,0.250000,0.243056,0.033333,0.384923,0,0,0
160,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.686667,0.640000,,3.562833,1.017541,0.503401,0.592976,0.493269,0.346962,0.147604,0.236111,0.229167,0.033333,0.407779,2,1,2
161,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.740000,0.773333,,3.910141,1.277087,0.619048,0.631378,0.421015,0.373195,0.209063,0.250000,0.243056,0.080000,0.336581,0,1,0
162,5_2_6,seq_ABC,static,1,S=8,39,0.000000,0.766667,0.866667,1.000000,2.393279,1.253578,0.448980,0.838022,0.764488,0.498817,0.201095,0.208333,0.194444,0.046667,0.376947,8,8,8
163,5_2_6,seq_ABC,static,1,S=0,36,0.000000,0.500000,0.320000,0.333333,0.650476,0.426358,0.210884,0.687875,0.722047,0.401417,0.357735,0.083333,0.069444,0.020000,0.259795,0,0,0
164,5_2_6,seq_ABC,static,1,S=8,39,0.000000,0.653333,0.533333,0.484848,1.613053,0.758634,0.394558,0.882728,0.856666,0.799083,0.442840,0.173611,0.159722,0.020000,0.453990,8,8,8
165,5_2_6,seq_ABC,static,1,S=0,20,0.000000,0.286667,0.026667,0.066667,0.107357,0.054298,0.176871,0.772439,0.816428,0.574972,0.572289,0.055556,0.048611,0.020000,0.261513,0,0,0
166,5_2_6,seq_ABC,static,1,S=0,46,0.000000,0.746667,0.773333,1.000000,3.801455,1.288582,0.448980,0.643945,0.456318,0.297238,0.091700,0.173611,0.173611,0.053333,0.241434,0,0,0
167,5_2_6,seq_ABC,static,1,S=0,19,0.000000,0.460000,0.333333,0.387097,0.615972,0.429888,0.163265,0.802184,0.630646,0.324503,0.355817,0.062500,0.062500,0.020000,0.154791,0,0,0
168,5_2_6,seq_ABC,static,1,other_conv,49,0.000000,0.700000,0.546667,0.333333,2.034350,0.763045,0.666667,0.624193,0.529133,0.367542,0.108578,0.326389,0.312500,0.020000,0.521211,3,3,3
169,5_2_6,seq_ABC,static,1,S=0,40,0.000000,0.573333,0.493333,0.233333,1.156285,0.603860,0.319728,0.650126,0.590578,0.386964,0.290181,0.118056,0.104167,0.020000,0.245006,0,0,0
170,5_2_6,seq_ABC,static,1,S=0,41,0.000000,0.273333,0.146667,0.074074,0.317684,0.210818,0.108844,0.695631,0.691386,0.160850,0.517774,0.034722,0.027778,0.020000,0.163115,0,0,0
171,5_2_6,seq_ABC,static,1,S=0,18,0.000000,0.326667,0.106667,0.156250,0.229669,0.154062,0.210884,0.790424,0.667735,0.387132,0.571057,0.076389,0.069444,0.020000,0.269301,0,0,0
172,5_2_6,seq_ABC,static,1,S=0,29,0.000000,0.413333,0.160000,0.095238,0.347194,0.198870,0.278912,0.877787,0.861088,0.735931,0.412103,0.104167,0.097222,0.020000,0.575705,0,0,0
173,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.533333,0.466667,,2.418354,0.796862,0.523810,0.403993,0.250583,-0.009933,0.183947,0.256944,0.250000,0.046667,0.246146,3,4,4
174,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.686667,0.653333,,2.712178,0.863291,0.523810,0.793563,0.747837,0.595515,0.359426,0.236111,0.215278,0.020000,0.528109,0,0,1
175,5_2_6,seq_ABC,static,1,other_conv,46,0.000000,0.620000,0.600000,0.333333,3.361165,1.062292,0.564626,0.563325,0.384279,0.351555,0.249776,0.256944,0.243056,0.026667,0.324661,5,5,5
176,5_2_6,seq_ABC,static,0,no_conv,,0.888889,0.466667,0.413333,,4.571604,0.764228,0.551020,0.512267,0.480245,0.326247,-0.084726,0.319444,0.305556,0.046667,0.236994,5,5,7
177,5_2_6,seq_ABC,static,1,S=0,40,0.000000,0.733333,0.786667,1.000000,2.780871,1.333726,0.394558,0.796266,0.762458,0.618744,0.209930,0.173611,0.159722,0.033333,0.489101,0,0,0
178,5_2_6,seq_ABC,static,1,S=0,26,0.000000,0.580000,0.400000,0.388889,0.812657,0.509841,0.190476,0.759227,0.632090,0.594018,0.514964,0.062500,0.062500,0.020000,0.242038,0,0,0
179,5_2_6,seq_ABC,static,1,S=0,33,0.000000,0.493333,0.386667,0.392157,0.685534,0.474388,0.176871,0.671900,0.674185,0.400514,0.395575,0.062500,0.055556,0.053333,0.214609,0,0,0
180,5_2_6,seq_ABC,static,1,S=0,49,0.000000,0.413333,0.173333,0.333333,0.488325,0.301125,0.149660,0.598560,0.605761,0.122515,0.435997,0.062500,0.055556,0.033333,0.170248,0,0,0
181,5_2_6,seq_ABC,static,1,S=0,33,0.000000,0.546667,0.466667,0.411765,0.704530,0.500203,0.190476,0.633746,0.409486,0.279000,0.418890,0.083333,0.083333,0.026667,0.183792,0,0,0
182,5_2_6,seq_ABC,static,1,S=0,17,0.000000,0.186667,0.000000,0.020202,0.009633,0.000485,0.129252,0.732515,0.724388,0.311211,0.574455,0.048611,0.041667,0.020000,0.185955,0,0,0
183,5_2_6,seq_ABC,static,1,S=0,32,0.000000,0.660000,0.626667,0.555556,1.360243,0.887615,0.251701,0.544246,0.421598,0.117912,0.334699,0.104167,0.097222,0.020000,0.214248,0,0,0
184,5_2_6,seq_ABC,static,1,S=0,41,0.000000,0.300000,0.040000,0.037037,0.177831,0.091896,0.231293,0.721800,0.569404,0.461194,0.548666,0.076389,0.069444,0.020000,0.313499,0,0,0
185,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.620000,0.626667,,3.148612,0.987543,0.632653,0.697036,0.638476,0.451082,0.102243,0.326389,0.312500,0.020000,0.491070,2,1,1
186,5_2_6,seq_ABC,static,1,S=0,40,0.000000,0.613333,0.586667,0.666667,3.361327,1.011845,0.312925,0.577055,0.422911,0.293081,0.319627,0.118056,0.118056,0.046667,0.307320,0,0,0
187,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.580000,0.600000,,2.874551,0.956290,0.578231,0.728595,0.631593,0.279931,0.219613,0.256944,0.250000,0.033333,0.381471,1,0,0
188,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.553333,0.413333,,1.283399,0.610952,0.646259,0.463062,0.217128,0.117631,0.134464,0.284722,0.270833,0.073333,0.205695,4,4,5
189,5_2_6,seq_ABC,static,1,S=0,36,0.000000,0.333333,0.026667,0.000000,0.205148,0.099527,0.176871,0.768165,0.701458,0.429430,0.565249,0.048611,0.041667,0.020000,0.272961,0,0,0
190,5_2_6,seq_ABC,static,1,S=0,46,0.000000,0.733333,0.786667,0.583333,1.990818,1.130077,0.326531,0.749098,0.741391,0.671151,0.271252,0.166667,0.159722,0.026667,0.338397,0,0,0
191,5_2_6,seq_ABC,static,1,S=0,44,0.000000,0.446667,0.293333,0.111111,0.553536,0.360126,0.210884,0.698682,0.737024,0.452829,0.372596,0.076389,0.055556,0.020000,0.238185,0,0,0
192,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.586667,0.613333,,2.401642,0.852192,0.666667,0.566564,0.426920,0.486390,-0.040386,0.326389,0.312500,0.020000,0.389146,5,6,5
193,5_2_6,seq_ABC,static,1,S=0,34,0.000000,0.513333,0.400000,0.333333,0.667167,0.463517,0.197279,0.690985,0.616349,0.454758,0.224921,0.083333,0.076389,0.053333,0.238079,0,0,0
194,5_2_6,seq_ABC,static,1,S=0,45,0.000000,0.566667,0.426667,0.333333,2.239967,0.797421,0.278912,0.708845,0.639658,0.536116,0.534804,0.111111,0.111111,0.066667,0.335127,0,0,0
195,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.686667,0.693333,,3.753268,1.035093,0.571429,0.657752,0.490956,0.374493,0.221759,0.250000,0.250000,0.026667,0.419569,2,2,1
196,5_2_6,seq_ABC,static,0,no_conv,,0.222222,0.540000,0.546667,,2.390441,0.809140,0.544218,0.374506,0.252264,0.093494,0.146609,0.243056,0.222222,0.046667,0.222613,3,3,2
197,5_2_6,seq_ABC,static,1,S=0,44,0.000000,0.586667,0.466667,0.333333,0.742027,0.543061,0.176871,0.869752,0.808536,0.423326,0.279691,0.041667,0.041667,0.026667,0.334062,0,0,0
198,5_2_6,seq_ABC,static,1,S=0,44,0.000000,0.666667,0.693333,0.666667,2.222049,1.109207,0.340136,0.775556,0.721435,0.660714,0.222616,0.131944,0.118056,0.020000,0.473681,0,0,0
199,5_2_6,seq_ABC,static,1,S=0,44,0.000000,0.606667,0.506667,0.333333,1.968939,0.744092,0.292517,0.688905,0.619606,0.418359,0.520285,0.104167,0.090278,0.026667,0.275219,0,0,0
0,5_2_6,seq_ABC,leaky,0,no_conv,,1.555556,0.346667,0.226667,,0.807760,0.387666,0.367347,0.874930,0.808070,0.709686,0.085384,0.125000,0.111111,0.020000,0.508270,7,5,8
1,5_2_6,seq_ABC,leaky,1,S=8,47,0.000000,0.606667,0.506667,0.333333,1.474279,0.691490,0.659864,0.880019,0.765268,0.459752,-0.030877,0.222222,0.215278,0.020000,0.457006,8,8,8
2,5_2_6,seq_ABC,leaky,0,no_conv,,0.222222,0.573333,0.586667,,1.310425,0.675031,0.591837,0.614472,0.520644,0.253221,0.029789,0.291667,0.277778,0.026667,0.235557,0,0,1
3,5_2_6,seq_ABC,leaky,1,S=0,42,0.000000,0.386667,0.200000,0.208333,0.725070,0.346941,0.353741,0.901139,0.847131,0.675436,0.334256,0.097222,0.090278,0.020000,0.564838,0,0,0
4,5_2_6,seq_ABC,leaky,0,no_conv,,0.888889,0.526667,0.546667,,1.357767,0.644832,0.353741,0.614738,0.478349,0.139040,0.123116,0.131944,0.131944,0.033333,0.301051,2,0,0
5,5_2_6,seq_ABC,leaky,0,no_conv,,0.222222,0.386667,0.413333,,1.039691,0.541037,0.258503,0.354316,0.137529,-0.055117,0.080182,0.111111,0.111111,0.040000,0.158465,1,0,0
6,5_2_6,seq_ABC,leaky,1,S=0,39,0.000000,0.353333,0.280000,0.090909,0.856662,0.415302,0.210884,0.562380,0.444769,0.195638,0.171838,0.076389,0.076389,0.040000,0.189603,0,0,0
7,5_2_6,seq_ABC,leaky,0,no_conv,,0.222222,0.460000,0.253333,,0.732720,0.346118,0.455782,0.815119,0.712341,0.597201,0.219030,0.173611,0.166667,0.020000,0.607955,1,0,0
8,5_2_6,seq_ABC,leaky,0,no_conv,,0.222222,0.446667,0.266667,,0.893699,0.386003,0.299320,0.779494,0.758104,0.582192,0.369531,0.104167,0.097222,0.020000,0.421338,1,0,0
9,5_2_6,seq_ABC,leaky,1,S=0,46,0.000000,0.260000,0.213333,0.083333,0.752896,0.379609,0.272109,0.478209,0.352443,0.053702,0.098897,0.131944,0.131944,0.113333,0.166255,0,0,0
