seed,env_init,schedule,observer,lambda,alignment_occupancy_half,final20_aligned,longest_aligned_run,terminal_aligned,time_to_permanent_alignment,censored_permanent,misID_act_half,NLL_act_half,Brier_act_half,observer_entropy_half,endpoint_regime,any_full_rsi,terminal_full_rsi,snap_var_final
1055,8_8_8,seq_ABC,filter_l0.20,0.20,0.60000000,0,15,1,196,0,0.35000000,0.96017265,0.48542703,1.18335130,S=8,0,0,0.00000000
1055,8_8_8,seq_ABC,filter_l1.00,1.00,0.21000000,0,6,0,,1,0.64333333,1.69036909,0.73870355,1.77281694,not_aligned,0,0,0.22222222
1056,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1056,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,180,1,20,0,0.00000000,0.00605274,0.00114453,0.02044343,S=8,0,0,0.00000000
1056,8_8_8,sync,filter_l0.20,0.20,0.58000000,0,29,1,199,0,0.35000000,0.98913763,0.47837333,1.20917218,S=8,0,0,0.22222222
1056,8_8_8,sync,filter_l1.00,1.00,0.21000000,0,5,0,,1,0.66333333,1.71941332,0.73968969,1.77017986,not_aligned,0,0,0.22222222
1056,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1056,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,183,1,17,0,0.00000000,0.00225981,0.00017816,0.01001057,S=8,0,0,0.00000000
1056,8_8_8,seq_ABC,filter_l0.20,0.20,0.52000000,0,20,1,198,0,0.39666667,1.02193600,0.50551304,1.23804095,S=8,0,0,0.00000000
1056,8_8_8,seq_ABC,filter_l1.00,1.00,0.20000000,0,6,0,,1,0.65666667,1.72725676,0.74800653,1.77307603,not_aligned,0,0,1.55555556
1057,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1057,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,168,1,32,0,0.00000000,0.00079347,0.00000977,0.00499742,S=8,0,0,0.00000000
1057,8_8_8,sync,filter_l0.20,0.20,0.61000000,0,16,1,199,0,0.33333333,0.98812622,0.47812198,1.20947715,S=8,0,0,0.22222222
1057,8_8_8,sync,filter_l1.00,1.00,0.32000000,0,4,1,198,0,0.64000000,1.69201793,0.72738875,1.76060867,S=8,0,0,0.00000000
1057,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1057,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,168,1,32,0,0.00000000,0.00219205,0.00007330,0.01153170,S=8,0,0,0.00000000
1057,8_8_8,seq_ABC,filter_l0.20,0.20,0.62000000,0,12,1,198,0,0.33666667,1.01329108,0.48321819,1.19588846,S=8,0,0,0.00000000
1057,8_8_8,seq_ABC,filter_l1.00,1.00,0.28000000,0,5,1,198,0,0.67000000,1.72228646,0.74303308,1.76452052,S=8,0,0,0.00000000
1058,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1058,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,197,1,3,0,0.00000000,0.00013502,0.00000034,0.00106958,S=8,0,0,0.00000000
1058,8_8_8,sync,filter_l0.20,0.20,0.66000000,0,14,1,197,0,0.26000000,0.80707392,0.39432578,1.10173942,S=8,0,0,0.00000000
1058,8_8_8,sync,filter_l1.00,1.00,0.28000000,0,7,0,,1,0.60000000,1.60988674,0.70831673,1.76256884,not_aligned,0,0,0.22222222
1058,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1058,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,197,1,3,0,0.00000000,0.00013502,0.00000034,0.00106958,S=8,0,0,0.00000000
1058,8_8_8,seq_ABC,filter_l0.20,0.20,0.68000000,0,11,1,195,0,0.28666667,0.84439752,0.42056410,1.12693343,S=8,0,0,0.00000000
1058,8_8_8,seq_ABC,filter_l1.00,1.00,0.35000000,0,6,1,197,0,0.63666667,1.63261099,0.72201602,1.76201909,S=8,0,0,0.00000000
1059,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1059,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,196,1,4,0,0.00000000,0.00000003,0.00000000,0.00000053,S=8,0,0,0.00000000
1059,8_8_8,sync,filter_l0.20,0.20,0.68000000,0,10,1,197,0,0.21666667,0.78443808,0.38373806,1.14625717,S=8,0,0,0.00000000
1059,8_8_8,sync,filter_l1.00,1.00,0.39000000,0,12,1,197,0,0.59000000,1.59475553,0.69354869,1.75447478,S=8,0,0,0.00000000
1059,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1059,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,198,1,2,0,0.00000000,0.00000003,0.00000000,0.00000053,S=8,0,0,0.00000000
1059,8_8_8,seq_ABC,filter_l0.20,0.20,0.67000000,0,11,1,197,0,0.26000000,0.83308436,0.41020532,1.15571642,S=8,0,0,0.00000000
1059,8_8_8,seq_ABC,filter_l1.00,1.00,0.49000000,0,13,1,197,0,0.60333333,1.58826656,0.69048034,1.74186335,S=8,0,0,0.00000000
1060,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1060,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,120,1,80,0,0.00000000,0.00058359,0.00000628,0.00386041,S=8,0,0,0.00000000
1060,8_8_8,sync,filter_l0.20,0.20,0.51000000,0,13,0,,1,0.43333333,1.12813189,0.54785122,1.29611160,not_aligned,0,0,0.00000000
1060,8_8_8,sync,filter_l1.00,1.00,0.20000000,0,4,0,,1,0.63666667,1.76719381,0.74429286,1.77580022,not_aligned,0,0,0.22222222
1060,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1060,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,120,1,80,0,0.00000000,0.00046038,0.00000509,0.00307011,S=8,0,0,0.00000000
1060,8_8_8,seq_ABC,filter_l0.20,0.20,0.56000000,0,19,0,,1,0.41000000,1.12908405,0.54580564,1.27945820,not_aligned,0,0,0.00000000
1060,8_8_8,seq_ABC,filter_l1.00,1.00,0.17000000,0,4,0,,1,0.69000000,1.83153863,0.77915112,1.77505471,not_aligned,0,0,0.22222222
1061,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1061,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,135,1,65,0,0.00000000,0.00000521,0.00000000,0.00006025,S=8,0,0,0.00000000
1061,8_8_8,sync,filter_l0.20,0.20,0.49000000,0,6,1,196,0,0.38333333,1.05538562,0.51939233,1.28891115,S=8,0,0,0.00000000
1061,8_8_8,sync,filter_l1.00,1.00,0.27000000,0,7,1,197,0,0.63666667,1.74990530,0.75052822,1.77046505,S=8,0,0,0.00000000
1061,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1061,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,185,1,15,0,0.00000000,0.00000068,0.00000000,0.00000897,S=8,1,0,0.00000000
1061,8_8_8,seq_ABC,filter_l0.20,0.20,0.75000000,0,13,1,193,0,0.29666667,0.91973891,0.44064471,1.23727864,S=8,1,0,0.00000000
1061,8_8_8,seq_ABC,filter_l1.00,1.00,0.16000000,0,5,1,197,0,0.63000000,1.76163087,0.75787473,1.78802812,S=8,1,0,0.00000000
1062,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1062,8_8_8,sync,filter_l0.00,0.00,0.97000000,1,67,1,151,0,0.21666667,0.65490685,0.36600471,0.11270125,S=8,1,0,0.00000000
1062,8_8_8,sync,filter_l0.20,0.20,0.49000000,0,13,0,,1,0.40000000,1.08513949,0.52798147,1.29276768,not_aligned,1,0,0.00000000
1062,8_8_8,sync,filter_l1.00,1.00,0.21000000,0,5,0,,1,0.65333333,1.75921281,0.75539323,1.78450287,not_aligned,1,0,0.00000000
1062,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1062,8_8_8,seq_ABC,filter_l0.00,0.00,0.97000000,1,67,1,151,0,0.21666667,0.69875826,0.36600623,0.11262591,S=8,1,0,0.00000000
1062,8_8_8,seq_ABC,filter_l0.20,0.20,0.49000000,0,12,1,199,0,0.39000000,1.09346602,0.52994492,1.27582501,S=8,1,0,0.22222222
1062,8_8_8,seq_ABC,filter_l1.00,1.00,0.13000000,0,5,0,,1,0.65000000,1.77163093,0.75978548,1.79502761,not_aligned,1,0,0.22222222
1063,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1063,8_8_8,sync,filter_l0.00,0.00,0.99000000,1,94,1,106,0,0.00333333,0.03663483,0.00850175,0.02210567,S=8,0,0,0.00000000
1063,8_8_8,sync,filter_l0.20,0.20,0.49000000,0,7,1,199,0,0.53000000,1.14685056,0.60189382,1.26599171,S=8,0,0,0.22222222
1063,8_8_8,sync,filter_l1.00,1.00,0.17000000,0,3,0,,1,0.66000000,1.70131243,0.74655216,1.77980493,not_aligned,0,0,0.22222222
1063,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1063,8_8_8,seq_ABC,filter_l0.00,0.00,0.99000000,1,94,1,106,0,0.00333333,0.03663377,0.00850175,0.02209337,S=8,0,0,0.00000000
1063,8_8_8,seq_ABC,filter_l0.20,0.20,0.44000000,0,9,1,199,0,0.49666667,1.14122538,0.59268046,1.26901749,S=8,0,0,0.22222222
1063,8_8_8,seq_ABC,filter_l1.00,1.00,0.18000000,0,5,0,,1,0.64000000,1.68039840,0.73732420,1.77610260,not_aligned,0,0,0.22222222
1064,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1064,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,186,1,14,0,0.00000000,0.00000161,0.00000000,0.00001872,S=8,0,0,0.00000000
1064,8_8_8,sync,filter_l0.20,0.20,0.70000000,0,17,0,,1,0.30000000,0.85081346,0.40976483,1.08661588,not_aligned,0,0,0.88888889
1064,8_8_8,sync,filter_l1.00,1.00,0.27000000,0,7,0,,1,0.64666667,1.63835179,0.72076778,1.75087219,not_aligned,0,0,2.88888889
1064,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1064,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,185,1,15,0,0.00000000,0.00000088,0.00000000,0.00001113,S=8,1,0,0.00000000
1064,8_8_8,seq_ABC,filter_l0.20,0.20,0.65000000,0,16,0,,1,0.30333333,0.85852928,0.42016868,1.10366283,not_aligned,1,0,0.22222222
1064,8_8_8,seq_ABC,filter_l1.00,1.00,0.30000000,0,3,0,,1,0.60000000,1.60104182,0.70134775,1.74939017,not_aligned,1,0,1.55555556
1065,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1065,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,149,1,51,0,0.00000000,0.00088662,0.00003008,0.00469355,S=8,0,0,0.00000000
1065,8_8_8,sync,filter_l0.20,0.20,0.66000000,0,11,1,199,0,0.27000000,0.82899917,0.39557238,1.08766772,S=8,0,0,0.22222222
1065,8_8_8,sync,filter_l1.00,1.00,0.39000000,0,5,0,,1,0.61666667,1.62099932,0.70659113,1.74478555,not_aligned,0,0,0.22222222
1065,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1065,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,173,1,27,0,0.00000000,0.00011578,0.00000053,0.00085222,S=8,0,0,0.00000000
1065,8_8_8,seq_ABC,filter_l0.20,0.20,0.66000000,0,18,0,,1,0.26333333,0.83060949,0.39319596,1.08418887,not_aligned,0,0,0.22222222
1065,8_8_8,seq_ABC,filter_l1.00,1.00,0.29000000,0,5,0,,1,0.62666667,1.65146487,0.72133113,1.76096749,not_aligned,0,0,0.22222222
1066,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1066,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,161,1,39,0,0.00000000,0.01092065,0.00428566,0.02675475,S=8,0,0,0.00000000
1066,8_8_8,sync,filter_l0.20,0.20,0.55000000,0,7,1,199,0,0.38333333,0.97619382,0.51087603,1.18605303,S=8,0,0,0.22222222
1066,8_8_8,sync,filter_l1.00,1.00,0.19000000,0,4,0,,1,0.67666667,1.66540160,0.73936409,1.77575762,not_aligned,0,0,0.66666667
1066,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1066,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,161,1,39,0,0.00000000,0.01075159,0.00428382,0.02567094,S=8,0,0,0.00000000
1066,8_8_8,seq_ABC,filter_l0.20,0.20,0.55000000,0,12,1,199,0,0.37666667,0.96115781,0.50473926,1.17565333,S=8,0,0,0.22222222
1066,8_8_8,seq_ABC,filter_l1.00,1.00,0.23000000,0,3,0,,1,0.65000000,1.61130952,0.71929776,1.76416321,not_aligned,0,0,0.66666667
1067,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1067,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,177,1,23,0,0.00000000,0.00912967,0.00198070,0.03017893,S=8,0,0,0.00000000
1067,8_8_8,sync,filter_l0.20,0.20,0.76000000,0,15,1,190,0,0.17000000,0.65488150,0.29983706,1.00890373,S=8,0,0,0.00000000
1067,8_8_8,sync,filter_l1.00,1.00,0.38000000,0,5,1,199,0,0.55000000,1.54847232,0.67597793,1.72602367,S=8,0,0,0.22222222
1067,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1067,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,177,1,23,0,0.00000000,0.00344293,0.00033581,0.01494799,S=8,0,0,0.00000000
1067,8_8_8,seq_ABC,filter_l0.20,0.20,0.73000000,0,16,1,184,0,0.19333333,0.69220218,0.32144805,1.04213271,S=8,0,0,0.00000000
1067,8_8_8,seq_ABC,filter_l1.00,1.00,0.41000000,0,5,0,,1,0.59333333,1.55209767,0.68035173,1.72073285,not_aligned,0,0,0.22222222
1068,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1068,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,129,1,71,0,0.00000000,0.00118458,0.00014404,0.00469320,S=8,0,0,0.00000000
1068,8_8_8,sync,filter_l0.20,0.20,0.68000000,0,13,1,199,0,0.33000000,0.92689690,0.46128488,1.17709375,S=8,0,0,0.22222222
1068,8_8_8,sync,filter_l1.00,1.00,0.25000000,0,5,1,198,0,0.62333333,1.65278699,0.71971174,1.75943433,S=8,0,0,0.00000000
1068,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1068,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,129,1,71,0,0.00000000,0.00118458,0.00014404,0.00469320,S=8,0,0,0.00000000
1068,8_8_8,seq_ABC,filter_l0.20,0.20,0.66000000,0,11,0,,1,0.37333333,0.95952834,0.48646458,1.17991830,not_aligned,0,0,0.00000000
1068,8_8_8,seq_ABC,filter_l1.00,1.00,0.22000000,0,5,1,198,0,0.59000000,1.65114973,0.71232209,1.76502104,S=8,0,0,0.00000000
1069,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1069,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,166,1,34,0,0.00000000,0.00139290,0.00005440,0.00725152,S=8,0,0,0.00000000
1069,8_8_8,sync,filter_l0.20,0.20,0.52000000,0,12,1,197,0,0.40666667,0.99949450,0.50606100,1.17707348,S=8,0,0,0.00000000
1069,8_8_8,sync,filter_l1.00,1.00,0.18000000,0,5,0,,1,0.61333333,1.64383229,0.71421563,1.76306045,not_aligned,0,0,0.88888889
1069,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1069,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,184,1,16,0,0.00000000,0.00096502,0.00002481,0.00543706,S=8,0,0,0.00000000
1069,8_8_8,seq_ABC,filter_l0.20,0.20,0.53000000,0,10,0,,1,0.40666667,1.02528689,0.51848457,1.17582441,not_aligned,0,0,0.22222222
1069,8_8_8,seq_ABC,filter_l1.00,1.00,0.31000000,0,5,0,,1,0.60333333,1.60675701,0.69825662,1.74990666,not_aligned,0,0,0.00000000
1070,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1070,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,159,1,41,0,0.00000000,0.00001594,0.00000001,0.00015378,S=8,0,0,0.00000000
1070,8_8_8,sync,filter_l0.20,0.20,0.76000000,0,11,1,197,0,0.20666667,0.69987860,0.34412954,1.05001486,S=8,0,0,0.00000000
1070,8_8_8,sync,filter_l1.00,1.00,0.22000000,0,4,1,196,0,0.62000000,1.63427687,0.72764074,1.76458112,S=8,0,0,0.00000000
1070,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1070,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,159,1,41,0,0.00000000,0.00000574,0.00000000,0.00006124,S=8,0,0,0.00000000
1070,8_8_8,seq_ABC,filter_l0.20,0.20,0.82000000,0,20,1,197,0,0.19000000,0.66545737,0.32042796,1.04819374,S=8,0,0,0.00000000
1070,8_8_8,seq_ABC,filter_l1.00,1.00,0.23000000,0,4,1,199,0,0.58000000,1.58453048,0.70265377,1.75670339,S=8,0,0,0.22222222
1071,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1071,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,178,1,22,0,0.10666667,0.24488143,0.16412420,0.15103840,S=8,0,0,0.00000000
1071,8_8_8,sync,filter_l0.20,0.20,0.52000000,0,14,0,,1,0.42666667,1.01530477,0.53225047,1.23051265,not_aligned,0,0,0.66666667
1071,8_8_8,sync,filter_l1.00,1.00,0.29000000,0,4,0,,1,0.63000000,1.65581354,0.72628661,1.75558566,not_aligned,0,0,1.55555556
1071,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1071,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,189,1,11,0,0.00000000,0.01149447,0.00246746,0.03698756,S=8,1,0,0.00000000
1071,8_8_8,seq_ABC,filter_l0.20,0.20,0.59000000,0,15,0,,1,0.31333333,0.89907986,0.46126537,1.20508650,not_aligned,1,0,0.66666667
1071,8_8_8,seq_ABC,filter_l1.00,1.00,0.29000000,0,5,1,199,0,0.66333333,1.67531896,0.73531470,1.76376742,other_aligned,1,0,0.22222222
1072,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1072,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,176,1,24,0,0.00000000,0.00000701,0.00000000,0.00007075,S=8,0,0,0.00000000
1072,8_8_8,sync,filter_l0.20,0.20,0.59000000,0,12,0,,1,0.36666667,0.93909094,0.45419844,1.17897708,not_aligned,0,0,0.00000000
1072,8_8_8,sync,filter_l1.00,1.00,0.25000000,0,6,0,,1,0.61666667,1.67033057,0.71672924,1.76365956,not_aligned,1,0,0.22222222
1072,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1072,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,191,1,9,0,0.00000000,0.00000091,0.00000000,0.00001106,S=8,1,0,0.00000000
1072,8_8_8,seq_ABC,filter_l0.20,0.20,0.56000000,0,18,0,,1,0.32666667,0.94235398,0.45865496,1.19435900,not_aligned,1,0,0.88888889
1072,8_8_8,seq_ABC,filter_l1.00,1.00,0.27000000,0,6,0,,1,0.59666667,1.65901028,0.71126652,1.76761865,not_aligned,1,0,0.66666667
1073,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1073,8_8_8,sync,filter_l0.00,0.00,0.99000000,1,94,1,106,0,0.00333333,0.02014106,0.00663647,0.00557410,S=8,0,0,0.00000000
1073,8_8_8,sync,filter_l0.20,0.20,0.69000000,0,10,1,198,0,0.33333333,0.98734523,0.48856455,1.19246787,S=8,0,0,0.00000000
1073,8_8_8,sync,filter_l1.00,1.00,0.31000000,0,4,1,198,0,0.62333333,1.66654393,0.71838151,1.76602020,S=8,0,0,0.00000000
1073,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1073,8_8_8,seq_ABC,filter_l0.00,0.00,0.99000000,1,94,1,106,0,0.00333333,0.02014106,0.00663647,0.00557410,S=8,0,0,0.00000000
1073,8_8_8,seq_ABC,filter_l0.20,0.20,0.69000000,0,14,1,199,0,0.33000000,0.98377685,0.48716777,1.20569756,S=8,0,0,0.22222222
1073,8_8_8,seq_ABC,filter_l1.00,1.00,0.38000000,0,9,1,199,0,0.64000000,1.67142197,0.71962706,1.75862747,S=8,0,0,0.22222222
1074,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1074,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,153,1,47,0,0.00000000,0.00015117,0.00000030,0.00126063,S=8,0,0,0.00000000
1074,8_8_8,sync,filter_l0.20,0.20,0.45000000,0,13,1,198,0,0.47666667,1.16994130,0.58839594,1.31263273,S=8,0,0,0.00000000
1074,8_8_8,sync,filter_l1.00,1.00,0.12000000,0,3,0,,1,0.69000000,1.80241141,0.78222292,1.83564812,not_aligned,0,0,0.88888889
1074,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1074,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,153,1,47,0,0.00000000,0.00005451,0.00000004,0.00051072,S=8,1,0,0.00000000
1074,8_8_8,seq_ABC,filter_l0.20,0.20,0.46000000,0,11,1,198,0,0.48333333,1.13262087,0.57906658,1.29848381,S=8,1,0,0.00000000
1074,8_8_8,seq_ABC,filter_l1.00,1.00,0.17000000,0,3,0,,1,0.65333333,1.71303316,0.74171671,1.79181245,not_aligned,1,0,0.88888889
1075,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1075,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,176,1,24,0,0.00000000,0.00000977,0.00000000,0.00010470,S=8,1,0,0.00000000
1075,8_8_8,sync,filter_l0.20,0.20,0.57000000,0,12,0,,1,0.45666667,1.07489108,0.54114002,1.23104944,not_aligned,1,0,0.22222222
1075,8_8_8,sync,filter_l1.00,1.00,0.17000000,0,6,0,,1,0.67000000,1.71479458,0.74470230,1.78403695,not_aligned,1,0,0.22222222
1075,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1075,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,189,1,11,0,0.00000000,0.00000352,0.00000000,0.00004130,S=8,1,0,0.00000000
1075,8_8_8,seq_ABC,filter_l0.20,0.20,0.54000000,0,10,0,,1,0.47000000,1.10760308,0.54659509,1.24112906,not_aligned,1,0,0.22222222
1075,8_8_8,seq_ABC,filter_l1.00,1.00,0.13000000,0,8,0,,1,0.66666667,1.71197329,0.74758978,1.78476279,not_aligned,1,0,0.22222222
1076,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1076,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,117,1,83,0,0.00000000,0.02046579,0.00624522,0.05610333,S=8,0,0,0.00000000
1076,8_8_8,sync,filter_l0.20,0.20,0.47000000,0,10,1,197,0,0.45000000,1.08623224,0.53478286,1.23641684,S=8,0,0,0.00000000
1076,8_8_8,sync,filter_l1.00,1.00,0.28000000,0,7,0,,1,0.62000000,1.67659705,0.72467354,1.76417953,not_aligned,0,0,0.66666667
1076,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,0,0,0.00000000
1076,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,123,1,77,0,0.00000000,0.01430739,0.00551116,0.03301599,S=8,1,0,0.00000000
1076,8_8_8,seq_ABC,filter_l0.20,0.20,0.55000000,0,10,1,197,0,0.44000000,1.07933160,0.52801267,1.23853161,S=8,1,0,0.00000000
1076,8_8_8,seq_ABC,filter_l1.00,1.00,0.22000000,0,3,0,,1,0.64666667,1.68438168,0.73032619,1.75954475,not_aligned,1,0,0.22222222
1077,8_8_8,sync,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1077,8_8_8,sync,filter_l0.00,0.00,1.00000000,1,154,1,46,0,0.00000000,0.00117462,0.00002283,0.00700901,S=8,1,0,0.00000000
1077,8_8_8,sync,filter_l0.20,0.20,0.62000000,0,11,1,194,0,0.37666667,1.00862294,0.49194713,1.25582868,S=8,1,0,0.00000000
1077,8_8_8,sync,filter_l1.00,1.00,0.18000000,0,6,0,,1,0.63000000,1.73015247,0.73450339,1.77496551,not_aligned,1,0,0.88888889
1077,8_8_8,seq_ABC,hard,,1.00000000,1,199,1,1,0,0.00000000,0.00000000,0.00000000,0.00000000,S=8,1,0,0.00000000
1077,8_8_8,seq_ABC,filter_l0.00,0.00,1.00000000,1,154,1,46,0,0.00000000,0.00107697,0.00002249,0.00628109,S=8,1,0,0.00000000
1077,8_8_8,seq_ABC,filter_l0.20,0.20,0.59000000,0,18,1,194,0,0.37000000,1.02282500,0.49106434,1.25960327,S=8,1,0,0.00000000
